gene,1055_0001_Control,1055_0003_Control,1055_0004_Control,1055_0005_Control,1055_0006_Cre,1055_0007_Cre,1055_0008_Cre,1055_0009_Cre,1055_0010_Cre,1055_0011_Cre,1055_0012_Control
ENSMUSG00000032109_Nlrx1,0.64,0.8700000000000001,3.8499999999999996,2.88,0.7799999999999999,0.76,0.99,1.08,1.07,0.18,2.38
ENSMUSG00000032112_Trappc4,201.60999999999999,188.28,245.62,184.79,179.04,225.4,193.9,180.39000000000001,232.60999999999999,205.85000000000002,235.85000000000002
ENSMUSG00000032113_Chek1,4.56,2.8899999999999997,2.73,4.95,9.01,1.97,1.01,7.859999999999999,5.73,3.54,6.57
ENSMUSG00000032114_Slc37a4,10.09,9.04,16.59,8.15,8.38,13.89,12.58,10.639999999999999,7.13,13.78,16.08
ENSMUSG00000032115_Hyou1,0.72,2.24,1.1500000000000001,0.73,0.23,1.1700000000000002,0.62,0.92,0.8200000000000001,1.36,2.68
ENSMUSG00000032116_Stt3a,6.41,4.51,5.53,3.2800000000000002,4.79,6.23,1.6700000000000002,3.73,2.88,2.09,4.109999999999999
ENSMUSG00000032118_Fez1,240.15,226.5,344.51,194.23999999999998,159.22,185.6,196.91,201.91,254.23999999999998,180.93,320.42999999999995
ENSMUSG00000032120_C2cd2l,22.01,24.419999999999998,30.56,22.610000000000003,22.54,14.02,20.59,13.62,22.89,12.1,31.24
ENSMUSG00000032121_Tmem218,57.96,59.41,51.78,32.32,49.56,47.87,45.39,46.59,60.21,57.260000000000005,49.01
ENSMUSG00000032123_Dpagt1,14.19,9.75,15.229999999999999,10.46,6.79,7,12.34,5.53,10.32,7.88,12.58
ENSMUSG00000032126_Hmbs,31.66,27.84,45.43,20.39,16.03,19.62,34.309999999999995,23.1,30.310000000000002,27.02,32.949999999999996
ENSMUSG00000032127_Vps11,12.99,13.850000000000001,16.17,14.17,4.52,5.18,11.77,12.82,18.7,9.52,15.219999999999999
ENSMUSG00000032131_Abcg4,14.239999999999998,12.08,20.24,12.43,15.4,7.8,9.83,7.930000000000001,10.739999999999998,6.859999999999999,12.870000000000001
ENSMUSG00000032135_Mcam,2.16,1.3900000000000001,10.19,1.03,2.22,0.6,0,0.29000000000000004,0.09,1.49,3.8899999999999997
ENSMUSG00000032171_Pin1,123.75,131.31,143.13,165.22,125.19,112.16,130.54,105.63,122.06,129.51,126.1
ENSMUSG00000032172_Olfm2,34.56,34.65,43.78,24.810000000000002,39.18,29.22,29.85,29.51,23.86,38.58,36.620000000000005
ENSMUSG00000032174_Icam5,39.190000000000005,31.41,53.949999999999996,29.43,27.02,11.57,37.86,26.439999999999998,33.379999999999995,26.37,53.24
ENSMUSG00000032175_Tyk2,2.27,1.28,1.74,0.8700000000000001,0.4,0.29000000000000004,1.1600000000000001,0.77,0.6,0.19,0.8500000000000001
ENSMUSG00000032177_Pde4a,25.279999999999998,17.73,21.6,18.16,10.42,16.9,20.150000000000002,19.67,9.76,15.54,27.41
ENSMUSG00000032178_Ilf3,14.05,8.719999999999999,11.59,8.93,11.88,5.64,14.719999999999999,13.04,13.139999999999999,11.31,16.6
ENSMUSG00000032180_Tmed1,31.73,17.93,22.419999999999998,17.97,24.69,20.479999999999997,27.69,18.09,25.06,17.979999999999997,25.97
ENSMUSG00000032181_Scg3,58.290000000000006,59.4,36.75,33.18,42.339999999999996,63.349999999999994,48.77,80.31,59.68,33.32,51.58
ENSMUSG00000032182_Yipf2,25.75,16.77,20.12,15.709999999999999,17.03,9.11,24.35,16.74,15.07,16.64,29.02
ENSMUSG00000032184_Lysmd2,149.04,161.5,174.82000000000002,155.98000000000002,100.69,129.65,114.61999999999999,137.99,135.29,153.66,150.4
ENSMUSG00000032185_Carm1,16.03,9.350000000000001,15.62,10.4,11.28,8.12,15.129999999999999,8.99,8.5,6.06,13.870000000000001
ENSMUSG00000032186_Tmod2,78.73,126.36,104.5,85.86,69.45,81.91000000000001,102.46000000000001,102.58,81.43,78.36,105.29
ENSMUSG00000032187_Smarca4,18.2,12.360000000000001,10.78,9.89,13.06,9.46,9.709999999999999,12.52,13.56,10.5,18.37
ENSMUSG00000032192_Gnb5,66.45,73.07,113.81,42.18,52.46,49.790000000000006,65.07,55.9,59.83,61.25,80.17999999999999
ENSMUSG00000032193_Ldlr,2.2600000000000002,4.5,0.28,3.13,0.92,2.4899999999999998,1.1800000000000002,0.28,3.34,0.19,3.11
ENSMUSG00000032198_Dock6,1.05,0.89,1.59,0.38,0.97,1.93,0.59,1.03,0.5700000000000001,0.35,1.7
ENSMUSG00000032199_Polr2m,66.21000000000001,70.2,123.27,62.61,55.720000000000006,89.11,73.72,78.26,67.43,46.790000000000006,97.84
ENSMUSG00000032202_Rab27a,2.3,0.99,1.03,0.51,2.3899999999999997,2.32,2.53,4.79,2.88,0.22,2.57
ENSMUSG00000032212_Sltm,23.150000000000002,12.47,15.65,15.58,19.21,12.6,18.17,21.55,24.77,12.94,20.75
ENSMUSG00000032215_Rsl24d1,68.14999999999999,81.95,64.57,39.720000000000006,52.54,47.760000000000005,46.27,59.7,56.83,34.56,63.44
ENSMUSG00000032216_Nedd4,40.11,31.01,28.16,36.78,33.6,25.6,39.120000000000005,36.24,40.220000000000006,33.53,41.17
ENSMUSG00000032217_Rnf111,3.8699999999999997,6.6,5.71,4.8,8.75,3.94,3.23,5.9,4.84,1.98,6.59
ENSMUSG00000032218_Ccnb2,2.7600000000000002,1.3900000000000001,0,0,2.67,9.53,0.6799999999999999,8.950000000000001,1.47,2.05,1.27
ENSMUSG00000032220_Myo1e,0.9500000000000001,1.72,3.3699999999999997,0.81,2,3.8299999999999996,1.4,1.95,1.07,3.12,0.9400000000000001
ENSMUSG00000032221_Mns1,4.14,0.8500000000000001,0.44,0.24000000000000002,0.36,1.11,1.32,1.06,4.430000000000001,1.52,1.45
ENSMUSG00000032224_Fam81a,43.760000000000005,51.92,32.08,32.839999999999996,23.06,34.48,38.97,32.290000000000006,44.760000000000005,34.2,48.04
ENSMUSG00000032228_Tcf12,6.1499999999999995,6.4,5.41,5.1899999999999995,10.7,5.29,3.25,6.37,12.53,2.48,6.81
ENSMUSG00000032231_Anxa2,4.18,6.74,10.1,0,3.59,8.8,11.739999999999998,9.450000000000001,9.4,3.75,9.01
ENSMUSG00000032232_Cgnl1,0.24000000000000002,0.98,0.75,0.19,0.15000000000000002,0.65,0.3,0.65,1.1,0.7799999999999999,0.93
ENSMUSG00000032235_Ice2,2.67,1.71,2.8699999999999997,0.1,3.54,2.72,1.79,7.25,6.96,6.03,3.71
ENSMUSG00000032238_Rora,3.15,5.76,5.29,3.57,5,5.359999999999999,9.83,9.01,5.06,6.609999999999999,15.78
ENSMUSG00000032239_Rp9,75.56,73.32,72.79,57.17,83.61,78.05,92.05,80.61999999999999,80.3,79.57,83.3
ENSMUSG00000032244_Fem1b,8.46,8.62,5.48,5.52,7.1,6.430000000000001,5.67,7.18,10.639999999999999,9.67,11.360000000000001
ENSMUSG00000032245_Cln6,3.38,2.61,1.6,4.74,3.55,4.659999999999999,5.109999999999999,2.67,3.77,2.8,2.9699999999999998
ENSMUSG00000032249_Anp32a,18.32,29.479999999999997,15.57,42.57,24.99,16.32,22.29,26.779999999999998,56.2,30.41,25.47
ENSMUSG00000032251_Irak1bp1,43.309999999999995,38.64,41.92,44.28,25.55,24.54,38.82,36.660000000000004,43.36,36.94,42.05
ENSMUSG00000032252_Glce,2.4699999999999998,3.4299999999999997,2.53,1,1.79,1.97,0.9,1.21,3.77,1.35,2.16
ENSMUSG00000032253_Phip,13.96,8.84,5.970000000000001,4.91,9.97,0.91,7.55,15.65,8.89,8.76,10.84
ENSMUSG00000032258_Lca5,5.58,1.03,3.38,2.54,5.25,0,2.69,1.04,3.38,1.04,2.68
ENSMUSG00000032261_Sh3bgrl2,4.21,5.92,6.45,15.1,3.44,10.32,9.81,5.1499999999999995,4.48,12.02,8.4
ENSMUSG00000032262_Elovl4,23.2,25.49,26.419999999999998,19.939999999999998,16.89,20.07,19.72,22.27,17.110000000000003,23,24.67
ENSMUSG00000032263_Bckdhb,71.46000000000001,54.160000000000004,52.24,15.81,28.47,52.53,45.24,50.03,21.979999999999997,46.74,51.83
ENSMUSG00000032264_Zw10,5.45,3.9,3.11,0.38,5.09,3.3499999999999996,2.57,5.1,3.6,2,4.41
ENSMUSG00000032265_Fam46a,0.41000000000000003,1.54,1.6900000000000002,1.1900000000000002,2.54,1.84,0.63,2.16,1.1900000000000002,2.7,0.4
ENSMUSG00000032267_Usp28,4.4,3.8899999999999997,1.62,2.11,2.36,0.06,1.27,4.119999999999999,1.1400000000000001,1.59,3.4099999999999997
ENSMUSG00000032269_Htr3a,1.55,2.69,5.83,2.2800000000000002,2.24,4.819999999999999,2.88,5.39,8.56,6.78,11.11
ENSMUSG00000032271_Nnmt,0,10.239999999999998,9.28,5.970000000000001,4.84,7.109999999999999,12.46,8.49,12.32,11.88,7.13
ENSMUSG00000032279_Idh3a,125.11999999999999,196.9,183.3,120.43,95.6,117.94000000000001,124.73,142.55,124.11999999999999,131.17,125.81
ENSMUSG00000032280_Tle3,0.5,0.8,2.5,1.12,2.8899999999999997,4.14,0.72,2.3499999999999996,2.3699999999999997,1.25,1.97
ENSMUSG00000032281_Acsbg1,21.93,14.139999999999999,18.18,18.43,15.18,28.93,12.94,30.479999999999997,20,11.84,13.41
ENSMUSG00000032285_Dnaja4,17.43,17.58,29.54,11.739999999999998,10.88,12.77,10.53,12.16,16.259999999999998,14.98,17.64
ENSMUSG00000032288_Imp3,124.43,93.69,99.7,105.4,61.36,64.01,123.43,68.48,117.57,61.760000000000005,147.73
ENSMUSG00000032289_Thsd4,1.42,0.49,2.22,0.48000000000000004,1.82,0.28,1.96,0.93,1.6800000000000002,0.27,2.77
ENSMUSG00000032290_Ptpn9,5.52,7.95,6.74,6.2,7.44,3.6,4.21,6.84,6.46,4.76,11.219999999999999
ENSMUSG00000032291_Crabp1,69.99000000000001,15.41,16.43,0,17.55,21.439999999999998,5.57,5.22,25.37,15.27,22.29
ENSMUSG00000032293_Ireb2,5.17,3.4699999999999998,1.58,2.12,2.24,2.74,0.9500000000000001,4.2,5.109999999999999,4.17,3.82
ENSMUSG00000032294_Pkm,652.91,791.6800000000001,910.9599999999999,556.99,521.43,458.35,584.08,595.93,595.4,651.12,650.41
ENSMUSG00000032295_Man2c1,26.1,10.76,14.15,22.9,25.03,10.7,27.05,17.2,24.74,10.93,37.65
ENSMUSG00000032297_Celf6,18.779999999999998,16.57,24.73,10.97,14.31,12.7,7.31,10.88,22.17,7.07,35.5
ENSMUSG00000032298_Neil1,3.8099999999999996,1.71,3.8,2.75,6.28,1.22,8.98,7.5,2,0.8500000000000001,5.1899999999999995
ENSMUSG00000032299_Commd4,182.38000000000002,205.56,201.18,206.76,242.56,193.1,225.99,196.76999999999998,201.86,225.12,220.03
ENSMUSG00000032300_1700017B05Rik,2.17,0.62,0.47000000000000003,0.6799999999999999,1.6700000000000002,2.54,3.9899999999999998,5.76,1.27,1.1300000000000001,1.59
ENSMUSG00000032301_Psma4,166.32000000000002,207.36,174.85000000000002,131.68,136.04,181.39000000000001,162.94,192.55,174.52,168.93,144.23
ENSMUSG00000032305_Fam219b,7.63,8.28,7.91,10.56,12.81,12.65,4.87,6.06,8.54,4.98,3.5
ENSMUSG00000032306_Mpi,56.660000000000004,68.82,70.85,42.24,39.98,32.4,79.44000000000001,40.06,47.63,72.27,64.54
ENSMUSG00000032307_Ube2q2,18.110000000000003,21.79,30.630000000000003,21.56,17.310000000000002,13.9,19.89,16.23,20.47,15.6,33.82
ENSMUSG00000032308_Ulk3,3.7600000000000002,5.83,9.67,4.41,2.11,0.29000000000000004,4.7700000000000005,5.51,6.930000000000001,4.74,7.8
ENSMUSG00000032309_Fbxo22,33.849999999999994,21.37,22.49,20.74,20.72,16.779999999999998,26.5,21.259999999999998,22.19,19.58,18.09
ENSMUSG00000032311_Nrg4,0.71,0.36,0.44,1.74,1.24,0.88,1.07,0.39,0.26,1.62,0.51
ENSMUSG00000032312_Csk,5.49,4.31,3.3,1.92,4.34,3.34,2.9,6.46,5.81,2.36,5.05
ENSMUSG00000032314_Etfa,49.75,48.949999999999996,47.83,31.25,38.87,35.96,37.83,63.65,55.03,57.41,52.59
ENSMUSG00000032316_Clk3,17.19,17.47,11.65,13.32,12.94,16.77,13.6,18.67,13.67,20.87,26.14
ENSMUSG00000032320_Rcn2,104.14999999999999,98.69,137.70999999999998,64.69,69.33,92.14,99.73,126.32,113.53,78.95,106.07
ENSMUSG00000032322_Pstpip1,0.29000000000000004,3.3299999999999996,6.25,1.48,15.450000000000001,7.49,6.39,9.629999999999999,9.1,4.42,7.41
ENSMUSG00000032324_Tspan3,531.3,503.98999999999995,691.8,403.97999999999996,380.44,424.33,503.02,495.78999999999996,473.46,467.71,493.85
ENSMUSG00000032328_Tmem30a,70.82,113.11999999999999,92.5,50.339999999999996,54.15,59.1,62.8,73.26,67.66,46.67,72.16999999999999
ENSMUSG00000032329_Hmg20a,14.27,10.42,9.09,8.3,10.870000000000001,11.18,7.21,13.15,9.7,6.8,22.24
ENSMUSG00000032330_Cox7a2,1316.48,1772.1399999999999,1441.84,2143.16,1737.94,1717.34,1908.92,1521.37,1646.41,1698.85,1205.91
ENSMUSG00000032332_Col12a1,2.92,4.24,3.66,0,2.68,1.37,0.19,0.7,7.819999999999999,1.53,12.38
ENSMUSG00000032333_Stoml1,54.87,54.17,77.51,44.57,52.89,45.54,43.230000000000004,45.59,53.71,60.3,54.01
ENSMUSG00000032336_Nptn,383.7,550.48,402.46999999999997,374.33,317.68,228.33,423.84000000000003,368.8,399.64000000000004,371.7,523.91
ENSMUSG00000032340_Neo1,3.3699999999999997,4.2700000000000005,4.48,5.659999999999999,5.26,2.56,4.1499999999999995,3.9499999999999997,4.02,3.42,7.970000000000001
ENSMUSG00000032342_Mto1,11.06,12.07,17.3,12.5,14.51,5.74,12.43,4.23,7.1,6.54,11.15
ENSMUSG00000032348_Gsta4,150.07,70.95,146.16,103.08,229.51,118.69,169.53,139.76,245.94,123.5,196.76999999999998
ENSMUSG00000032349_Elovl5,21.95,10.350000000000001,10.47,16.150000000000002,13.28,5.89,6.94,13.6,10.81,13.5,11.81
ENSMUSG00000032350_Gclc,14.89,12.29,9.48,11.139999999999999,10.89,6.3,12.11,11.229999999999999,9.46,7.37,15.370000000000001
ENSMUSG00000032353_Tmed3,55.67,46.690000000000005,79.52,61.24,82.76,73.05,66.45,66.08,66.59,72.26,69.53
ENSMUSG00000032355_Mlip,9.75,32.87,16.21,31.779999999999998,21.21,5.35,17.439999999999998,17.630000000000003,35.55,17.7,11.12
ENSMUSG00000032356_Rasgrf1,60.339999999999996,56.02,101.23,55.21,49.86,50.46,44.620000000000005,41.39,94.04,41.41,82.11999999999999
ENSMUSG00000032359_Ctsh,20.259999999999998,18.27,18.41,7.1499999999999995,81.92,110.51,30.82,80.44000000000001,26.45,21.17,26.8
ENSMUSG00000032366_Tpm1,155.25,182.92000000000002,205.48000000000002,199.15,195.37,162.31,180.69,162.3,208.92000000000002,164.67,213.56
ENSMUSG00000032370_Lactb,12.91,7.55,10.18,13.75,11.17,17.97,11.1,19.05,9.33,8.47,10.9
ENSMUSG00000032373_Car12,1.46,4.85,4.7,1.94,1.03,0.8200000000000001,1.96,1.07,6.54,1.6800000000000002,2.4499999999999997
ENSMUSG00000032374_Plod2,1.81,0.32999999999999996,0,1.09,0.26,0.96,0.26,2.54,0.77,0.8400000000000001,1.37
ENSMUSG00000032375_Aph1b,2.66,5.96,5.659999999999999,5.8,3.61,1.3,5.6,2.24,4.78,3.77,3.3099999999999996
ENSMUSG00000032376_Usp3,5.359999999999999,2.08,9.93,7.41,5.84,1.83,5.26,4.9,5.96,9.78,8.92
ENSMUSG00000032381_Fam96a,68.21000000000001,57.92,62.17,52.790000000000006,65.34,71.72,73.17999999999999,81.14999999999999,72.7,58.01,71.66
ENSMUSG00000032382_Snx1,44.55,30.36,29.36,34.120000000000005,20.150000000000002,43.09,29.25,42.36,45.71,37.33,22.779999999999998
ENSMUSG00000032383_Ppib,209.26,205.96,241.19,195.31,272.25,233.25,264.04,247.53,252.53,267.31,253.05
ENSMUSG00000032384_Csnk1g1,6.430000000000001,8.2,5.48,2.44,2.9299999999999997,1.36,6.39,5.42,3.3299999999999996,3.24,13.239999999999998
ENSMUSG00000032386_Trip4,7.970000000000001,3.79,2.8299999999999996,3.3099999999999996,6.25,3.92,11.75,6.44,3,6.2700000000000005,3.9499999999999997
ENSMUSG00000032388_Spg21,30.24,24.43,24.62,13.49,11.729999999999999,26.71,19.8,25.95,25.35,18.85,17.330000000000002
ENSMUSG00000032392_Parp16,4.35,1.1,1.62,0.18,0.7799999999999999,1.47,2.8499999999999996,1.08,0.96,1.82,4.5
ENSMUSG00000032393_Dpp8,2.4,3.53,1.6400000000000001,2.07,3.08,0.6699999999999999,3.5,4.159999999999999,2.75,2.3899999999999997,4.24
ENSMUSG00000032396_Dis3l,4.04,3.71,4.1499999999999995,9.93,7.74,1.22,4.56,6.859999999999999,4.6499999999999995,3.25,6.45
ENSMUSG00000032397_Tipin,20.87,15.850000000000001,24.959999999999997,15.65,17.37,20.02,21.93,37.790000000000006,29.7,18.93,17.6
ENSMUSG00000032398_Snapc5,112.17999999999999,75.06,81.94000000000001,77.93,100.63,99.9,116.86999999999999,132.19,101.05,104.7,90.69
ENSMUSG00000032399_Rpl4,393.26,334.47999999999996,324.4,223.04,363.95,333.69,319.03,379.57,323.24,362.52,348.83
ENSMUSG00000032402_Smad3,4.1899999999999995,3.8899999999999997,6.83,6.2,6.359999999999999,2.72,6.76,7.8,8.58,1.3,11.629999999999999
ENSMUSG00000032403_2300009A05Rik,98.17999999999999,107.41000000000001,83.76,90.46000000000001,107.53,128.79,106.03,94.46000000000001,100.67999999999999,105.9,130.91
ENSMUSG00000032405_Pias1,8.25,7.1499999999999995,8.29,6.1499999999999995,9.83,7.73,3.59,12.62,8.6,12.18,8.67
ENSMUSG00000032407_U2surp,77.44000000000001,67.06,51.06,67.07,85.91000000000001,40.290000000000006,60.11,64.52,115.05,53.47,102.09
ENSMUSG00000032409_Atr,5.23,1.43,5.159999999999999,4.09,2.02,3.5,2.77,4.359999999999999,4.34,4.01,1.74
ENSMUSG00000032410_Xrn1,4.46,5.859999999999999,1.08,5.5,4.68,6.81,2.56,4.119999999999999,3.9899999999999998,0.8700000000000001,3.4099999999999997
ENSMUSG00000032411_Tfdp2,19.93,13.1,3.86,2.57,14.43,8.729999999999999,8.629999999999999,11.9,17.38,9.38,16.150000000000002
ENSMUSG00000032412_Atp1b3,74.77,77.08,82.05,53.41,67.8,82.48,68.24000000000001,75.21000000000001,78.38,62.86,86.91000000000001
ENSMUSG00000032413_Rasa2,3.54,6.659999999999999,8.09,3.03,4.06,3.38,2.96,8.96,3.17,2.8099999999999996,5.1499999999999995
ENSMUSG00000032415_Ube2cbp,2.9299999999999997,0.29000000000000004,3.4099999999999997,2.19,2.1,0,0,1.5,2.16,2.1,3.5
ENSMUSG00000032417_Rwdd2a,95.35,80.64,131.19,103.7,65.59,55.17,108.9,85.95,111.73,79.66999999999999,88.91000000000001
ENSMUSG00000032418_Me1,8.09,16.82,18.69,10.350000000000001,18.74,12.16,20.310000000000002,13.709999999999999,11.98,10.229999999999999,15.9
ENSMUSG00000032422_Snx14,15.76,12.54,14.57,10.92,7.58,9.5,8.88,16.32,13.08,12.709999999999999,15.25
ENSMUSG00000032423_Syncrip,11.88,14.719999999999999,8.79,12.46,6.96,15.3,7.109999999999999,13.16,14.729999999999999,12.12,11.8
ENSMUSG00000032425_Zfp949,13.07,21,10.91,4.89,6.84,8.450000000000001,18.650000000000002,8.76,8.360000000000001,13.5,13.04
ENSMUSG00000032431_Crtap,8.01,2.74,1.93,1.62,5.930000000000001,10.54,3.8499999999999996,6.7700000000000005,2.5,1.43,12.209999999999999
ENSMUSG00000032434_Cmtm6,5.03,2.96,6.34,0.97,8.97,11.09,3.4699999999999998,11.02,4.76,5.51,3.24
ENSMUSG00000032435_Dync1li1,28.279999999999998,32.59,46,26.21,21.03,23.1,23.259999999999998,39.11,32.18,28.919999999999998,36.57
ENSMUSG00000032436_Cmtm7,7.819999999999999,3.54,5.05,2.23,18.810000000000002,16.21,14.870000000000001,15.47,7.18,6.23,3.98
ENSMUSG00000032437_Stt3b,5.26,6.25,7.92,6.94,10.209999999999999,6.609999999999999,3.4,9.219999999999999,9.25,6.08,8.1
ENSMUSG00000032440_Tgfbr2,0.74,0,0.81,0.27,3.86,5.06,1.97,6.1899999999999995,0.64,0.46,1.57
ENSMUSG00000032449_Slc25a36,8.7,10.08,6.33,2.72,5.6899999999999995,2.36,12.78,8.57,7.7700000000000005,6.03,9.16
ENSMUSG00000032452_Clstn2,7.05,10.09,6.67,6.6,5.45,3.88,8.91,8.719999999999999,6.55,4,13.04
ENSMUSG00000032456_Nmnat3,1.61,0.9400000000000001,2.23,0,1.77,1.71,0.27,1.56,0.29000000000000004,2.23,5.119999999999999
ENSMUSG00000032458_Copb2,22.54,14.98,25.59,17.5,19.23,9.79,22.04,15.91,16.09,13.84,17.18
ENSMUSG00000032459_Mrps22,42.46,40.44,40.63,17.130000000000003,26.89,43.339999999999996,39.41,37.839999999999996,35.36,49.220000000000006,35.24
ENSMUSG00000032462_Pik3cb,1.76,1.73,0.74,2.4699999999999998,2.52,1.85,2.8099999999999996,3.4899999999999998,3.19,0.7799999999999999,1.84
ENSMUSG00000032463_Faim,104.94000000000001,108.05,103.64,115.7,151.76,108.9,92.35,119,148.67,79.43,154.1
ENSMUSG00000032468_Armc8,20.8,18.89,19.62,9.3,10.88,12.99,20.22,16.99,15.59,14.709999999999999,22.47
ENSMUSG00000032469_Dbr1,4.09,5.24,8.11,3.62,2.2600000000000002,1.6300000000000001,5.1499999999999995,6.56,3.9,1.52,7.44
ENSMUSG00000032470_Mras,43.230000000000004,58.75,54.77,76.47,28.56,46.36,78.88,48.55,67.22,34.379999999999995,80.82
ENSMUSG00000032475_Nck1,40.37,34.61,24.34,4.79,35.78,16.7,8.51,24.89,18.72,20.64,20.77
ENSMUSG00000032477_Cdc25a,1.47,2.08,2.19,0,1.54,1.96,2.09,1.57,2.51,3.7,2.92
ENSMUSG00000032478_Nme6,22.68,18.16,36.3,14.33,33.339999999999996,12.219999999999999,13.15,27.21,19.4,13.75,26.93
ENSMUSG00000032479_Map4,33.05,64.85,43.660000000000004,41.56,35,38.78,41.3,47.06,36.96,40.51,47.220000000000006
ENSMUSG00000032480_Dhx30,94.08,65.31,79.84,124.19,83.95,69.67999999999999,99.46000000000001,96.46000000000001,83.89,42.48,107.06
ENSMUSG00000032481_Smarcc1,8.6,8.94,3.06,7.09,6.42,6.54,11.04,9.61,8.52,5.17,11.25
ENSMUSG00000032482_Cspg5,90.36999999999999,80.33,100.5,77.98,79.85,76.96000000000001,76.39,81.43,72.44000000000001,64.42,93.92
ENSMUSG00000032485_Scap,13.89,12.75,11.79,10.2,17.279999999999998,10.41,9.61,21.110000000000003,10.54,12.06,25.49
ENSMUSG00000032487_Ptgs2,1.29,7.09,2.24,1.33,1.5,1.02,0.47000000000000003,0.74,2.84,6.29,1.83
ENSMUSG00000032492_Pth1r,2.79,1.1500000000000001,13.82,7.96,7.91,5.38,10.129999999999999,3.58,2.53,14.719999999999999,6.89
ENSMUSG00000032497_Lrrfip2,11.91,15.43,14.850000000000001,12.99,13.98,11.33,12.28,16.830000000000002,11.93,5.25,12.629999999999999
ENSMUSG00000032498_Mlh1,7.55,2.55,6.619999999999999,2.17,1.6600000000000001,6.02,8.43,3.5,1.72,6.109999999999999,6.08
ENSMUSG00000032500_Dclk3,6.09,5.609999999999999,4.88,2.17,5.119999999999999,0.8300000000000001,3.11,4.81,6.05,1.85,6.359999999999999
ENSMUSG00000032501_Trib1,1.07,4.06,1.82,0.28,3.2,1.53,1.6800000000000002,2.61,1.55,0.81,1.85
ENSMUSG00000032503_Arpp21,297.52,250.39000000000001,249.67,231.7,292.82,106.77,169.17,183.49,286.96999999999997,170,320.74
ENSMUSG00000032504_Pdcd6ip,5.21,6.41,4.95,2.98,4.78,2.8,3.7800000000000002,3,3.14,4.38,5.76
ENSMUSG00000032507_Fbxl2,28.630000000000003,27.330000000000002,39.13,19.02,11.97,30.650000000000002,19.779999999999998,16.35,20.1,18.27,21.21
ENSMUSG00000032508_Myd88,1.25,2.88,4.359999999999999,1.1600000000000001,4.68,6.92,1.6700000000000002,9.01,5.119999999999999,5.24,2.8699999999999997
ENSMUSG00000032512_Wdr48,7.54,8.09,6.4,8.89,11.09,7.52,5.970000000000001,8.16,8.34,5.18,11.89
ENSMUSG00000032513_Gorasp1,11.98,9.84,11.54,9.26,6.52,6.26,6.18,10.870000000000001,9.950000000000001,11.139999999999999,15.52
ENSMUSG00000032515_Csrnp1,2.3499999999999996,1.62,3.7600000000000002,1.98,1.57,1.35,1.34,3.86,2.09,2.17,1.1600000000000001
ENSMUSG00000032517_Mobp,163.31,109.34,81.96000000000001,75.17999999999999,108.11999999999999,203.59,94.28,120.59,89.28,162.99,111.42
ENSMUSG00000032518_Rpsa,211.58,146.01,165.57,119.55,181.3,182.10999999999999,159.69,193,181.66,153.76999999999998,182.18
ENSMUSG00000032519_Slc25a38,21.41,18,39.63,24.39,16.53,23.51,18.52,21.86,22.95,17.830000000000002,15.65
ENSMUSG00000032525_Nktr,21.67,14.04,15.46,14.75,10.79,14.17,10.350000000000001,14.51,16.71,8.78,16.55
ENSMUSG00000032526_Deb1,315.63,372.94,305.26,317.34000000000003,336.75,305.56,322.2,346.78999999999996,351.32,351.8,333.16
ENSMUSG00000032527_Pccb,8.57,5.46,11.709999999999999,9.8,19.419999999999998,7.99,7.3,13.239999999999998,10.870000000000001,4.72,9.11
ENSMUSG00000032528_Vipr1,20.73,2.65,5.21,2.23,5.4,1.8,1.99,0.47000000000000003,2.62,1.8800000000000001,1.2
ENSMUSG00000032531_Amotl2,1.91,0.07,4.87,2.4099999999999997,4.02,1.61,0.33999999999999997,3.21,0.74,0.76,0.8
ENSMUSG00000032532_Cck,2539.46,6619.78,3811.8500000000004,5637.110000000001,2850.01,3905.38,4914.48,3385.36,2598.8500000000004,6284.929999999999,3164.48
ENSMUSG00000032534_Cep63,10.950000000000001,8.8,3.24,9.15,4.81,10.12,7.13,6.55,10.31,8.1,12.629999999999999
ENSMUSG00000032536_Trak1,8.729999999999999,14.57,12.129999999999999,17.03,15.129999999999999,12.01,12.99,12.239999999999998,18.5,17.03,19.71
ENSMUSG00000032537_Ephb1,6.25,1.28,2.59,1.1900000000000002,0.74,2.98,0.99,2.88,1.3,4.56,1.53
ENSMUSG00000032540_Abhd5,4.02,4.53,2.4899999999999998,2.27,3.77,7.03,5.05,13.41,5.76,0,7.08
ENSMUSG00000032547_Ryk,6.26,2.9699999999999998,2.16,2.5,11.44,2.82,5.83,6.76,7.430000000000001,2.72,6.44
ENSMUSG00000032549_Rab6b,71.61999999999999,86.41000000000001,68.04,78.95,60.120000000000005,52.71,66.16,81.01,58.57,70.28,75.55
ENSMUSG00000032551_1110059G10Rik,30.22,38.349999999999994,25.49,27.03,25.73,29.27,23.22,25.45,41.15,22.43,36.56
ENSMUSG00000032553_Srprb,17.810000000000002,12.58,21.759999999999998,17.87,15.82,17.56,20.06,14.46,18.19,16.2,19.41
ENSMUSG00000032554_Trf,63.06,40.3,69.7,29.43,125.16,136.17,93.94000000000001,118.26,50.77,116.41000000000001,56.54
ENSMUSG00000032555_Topbp1,6.57,3.57,5.42,1.51,3.5,3.12,5.34,4.17,9.7,1.06,4.91
