gene,1011_0001_CSS,1011_0002_Control,1011_0003_Control,1011_0004_CSS,1011_0005_Control,1011_0006_Control,1011_0007_CSS,1011_0008_CSS,1011_0009_Control,1011_0010_Control,1011_0011_CSS,1011_0012_CSS,1011_0013_CSS,1011_0014_CSS,1011_0015_CSS,1011_0016_CSS,1011_0017_CSS,1011_0018_CSS,1011_0019_Control,1011_0020_Control,1011_0021_CSS,1011_0022_CSS,1011_0023_CSS,1011_0024_CSS
ENSMUSG00000095913_Gm21844,0.8300000000000001,1.43,1.54,0,0.31,0,1,0.32999999999999996,0.35,0.71,2.34,0,2.8499999999999996,1.1500000000000001,1.2,0,0,2.84,0,1.26,1.33,0.91,0.4,1.27
ENSMUSG00000095930_Nim1k,6.9,8.09,5.85,6.83,10.05,13.34,5.859999999999999,7.41,4.2700000000000005,10.43,8.91,8.6,11.2,5.159999999999999,15.06,4.44,12.28,5.159999999999999,6.22,9.229999999999999,10.9,8.34,5.33,6.09
ENSMUSG00000096006_Gm21596,6.609999999999999,8.96,7.42,5.76,6.430000000000001,5.28,2.73,6.659999999999999,6.04,3.34,5.63,2.72,4.4,11.02,6.22,5.78,5.96,11.65,6.930000000000001,3.86,4.6899999999999995,6.63,7.98,3.4299999999999997
ENSMUSG00000096054_Syne1,25.459999999999997,21.97,19.45,12.33,19.9,23.18,20.919999999999998,11.55,16.91,13.860000000000001,26.22,18.53,19.310000000000002,28.73,38.32,21.919999999999998,29.95,18.93,20.12,19.66,16.99,28.95,18.1,25.310000000000002
ENSMUSG00000096141_Dnah7a,62.14,35.849999999999994,37.27,46.25,23.5,24.330000000000002,27.779999999999998,20.79,36.97,35.94,37.98,32.190000000000005,34.14,59.97,28.68,55.809999999999995,36.07,35.52,40.43,32.65,48.6,16.75,30.330000000000002,27.959999999999997
ENSMUSG00000096145_Vkorc1,73.46000000000001,48.27,55.05,71.35,100.29,61.42,83.39,70.11,63.15,55.18,74.59,47.02,85.59,77.58,87.24000000000001,68.99000000000001,58.49,88.28,74.64999999999999,67.47,87.98,78.91000000000001,104.81,50.21
ENSMUSG00000096146_Kcnj11,4.609999999999999,2.67,0.35,3.19,2.4499999999999997,1.28,6.13,4.21,4.76,1.47,4.470000000000001,3.9299999999999997,5.17,1.95,4.48,0.9500000000000001,12.93,8.860000000000001,4.109999999999999,1.48,4.96,2.25,7.39,0
ENSMUSG00000096188_Cmtm4,6.88,6.24,2.24,4.159999999999999,3.88,1.8800000000000001,4.359999999999999,3.07,3.03,3.03,3.3299999999999996,4.34,5.41,5.28,4.319999999999999,5.17,3.32,5.24,8.360000000000001,4.75,5.38,7.07,4.64,2.54
ENSMUSG00000096199_Ptrhd1,5.28,8.93,4.74,7.29,6.14,13.350000000000001,5.57,5.37,5.609999999999999,7.159999999999999,6.970000000000001,6.81,5.7,7.14,8.129999999999999,6.72,4.44,7.53,5.91,6.9,9.2,5.930000000000001,5.46,7.9
ENSMUSG00000096210_H1f0,45.3,64.75,64.79,41.74,39.02,32.260000000000005,66.92,56.06,68.05,62.230000000000004,72.97,29.57,98.88,46.25,79.07,46.08,59.720000000000006,71.71000000000001,56.849999999999994,64.48,66.8,87.16999999999999,82.77,23.279999999999998
ENSMUSG00000096221_1500002C15Rik,17.88,22.38,19.08,14.729999999999999,20.610000000000003,20.29,18.22,14.209999999999999,15.719999999999999,16.38,15.79,15.9,13.62,11.9,14.55,18.93,18.67,18.95,13.68,21.97,11,17.27,12.04,24.32
ENSMUSG00000096255_Dynlt1b,87.39,73.41000000000001,85.95,122.16,83.34,94.51,78.88,104.49000000000001,42.1,71.35,54.93,57.14,180.33,88.35,128.66,129.98000000000002,188.15,159.12,64.72,110.3,106.36,105.4,129.09,94.41000000000001
ENSMUSG00000096351_Samd11,10.56,9.4,9.05,8.16,11.76,5.14,11.26,8.12,7.9,7.18,10.129999999999999,13.92,10.139999999999999,10.629999999999999,9.58,15.15,12.68,5.91,7.48,8.67,7.94,7.78,7.8,11.209999999999999
ENSMUSG00000096370_Gm21992,12.229999999999999,10.27,15.44,9.61,5.44,15.59,22.27,17.779999999999998,14.67,17.58,21.68,18.8,10.950000000000001,10.5,11.02,13.97,18.479999999999997,20.7,13.41,14.739999999999998,8.88,16.88,19.279999999999998,46.51
ENSMUSG00000096433_Zfp994,1.6800000000000002,2.12,1.3800000000000001,0.6699999999999999,2.15,1.08,1.83,1.04,2.12,0.77,1.34,1.6600000000000001,1.92,1.34,2.8,1.74,0.14,2.29,2.8899999999999997,1.6,1.2,1.33,2.06,2.55
ENSMUSG00000096472_Cdkn2d,157.22,165.05,135.06,160.01,137.98000000000002,167.42000000000002,146.86,184.85000000000002,155.07,175.05,138.26999999999998,151.45000000000002,178.63,137.39000000000001,129.8,158.75,116.17999999999999,127.3,162.93,143.78,167.10999999999999,102.41000000000001,137.70999999999998,114.16999999999999
ENSMUSG00000096606_Tpbgl,0.33999999999999997,0.64,1.79,0.46,2.6,0.14,0.72,0.4,1.23,0.14,1.98,0,5.29,1.36,2.4899999999999998,0.52,7.25,4.1899999999999995,4,0.5700000000000001,0.24000000000000002,3.2600000000000002,5.430000000000001,0.9500000000000001
ENSMUSG00000096617_Gm5559,0,2.57,2.68,0.6799999999999999,0.64,1.41,2.3299999999999996,1.26,0,3.6,2.8499999999999996,1.11,0.73,1.08,2.98,1.71,2.86,1.46,2.29,4.02,2.46,0,0,4.159999999999999
ENSMUSG00000096687_Mfsd4b4,0.33999999999999997,0.91,0,0.7799999999999999,0.33999999999999997,0.04,0.61,3.04,0.6799999999999999,2.27,2.19,0.22,0.64,0.04,1.1,3.32,0.81,0.46,2.4699999999999998,2.38,0.35,2.66,1.85,0.05
ENSMUSG00000096740_Lbhd1,23.77,9.9,20.830000000000002,8.67,19.18,44.59,13.89,38.309999999999995,13.06,40.879999999999995,6.91,11.79,29.54,34.120000000000005,13.61,36.77,47.879999999999995,1.79,2.8099999999999996,23.38,14.12,1.6600000000000001,30.150000000000002,18.130000000000003
ENSMUSG00000096753_Fam181a,1.25,1.6900000000000002,1.28,3.13,1.72,0,2.9899999999999998,2.53,1.28,2.4699999999999998,4.7,3.63,1.33,0,5.58,3.4099999999999997,2.64,0,0,5.3,1.32,3.7800000000000002,0,8.66
ENSMUSG00000096768_Erdr1,70,48.83,26.4,39.36,52.96,50.24,8.729999999999999,40.620000000000005,24.759999999999998,35.730000000000004,75.42,115.89,37.48,55.42,39.42,41.83,49.82,38.449999999999996,126.82,75.39,81.24000000000001,71.01,36.120000000000005,96.11
ENSMUSG00000096780_Tmem181b-ps,28.56,21.32,16.17,28.18,24.56,27.03,26.25,15.76,12.09,16.22,12.79,15.26,24.27,45.379999999999995,44.839999999999996,69.32,37.309999999999995,33.06,30.84,48.82,38.33,22.97,38.449999999999996,19.75
ENSMUSG00000096842_Gm10736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096847_Tmem151b,7.319999999999999,7.58,4.619999999999999,4.24,4.6499999999999995,5.02,6.44,6.7,5.6899999999999995,8.219999999999999,8.38,9.6,4.970000000000001,6.58,7.54,5.319999999999999,4.56,8.26,8.11,8.17,3.88,5.78,8.6,10.16
ENSMUSG00000096883_Shisa8,4.6,0.53,7.859999999999999,0,2.3,3.1,1.06,1.7,0,0,2.8,3.5,2.8299999999999996,0.09,7.33,2.3099999999999996,0.43000000000000005,0.49,0,0,0,6.67,0.96,0
ENSMUSG00000096910_Zfp955b,8.950000000000001,21.279999999999998,6.53,6.4,8.09,4.9,9.59,10.129999999999999,11.26,5.75,14.81,5.78,17.19,3.77,21.69,10.81,5.33,12.07,7.05,9.58,13.33,13.25,14.719999999999999,3.27
ENSMUSG00000096914_Galntl6,0.06,1.31,2.96,0.08,0.8700000000000001,4.79,0.98,0.36,0.4,0.48000000000000004,1.5,2.03,4.81,0.48000000000000004,2.98,1.02,1.82,2.9499999999999997,0.51,2.29,0.63,6.109999999999999,9.02,1.24
ENSMUSG00000096916_Zfp850,1.1300000000000001,0.98,1.29,0.29000000000000004,1.62,0.49,0.46,0.19,0.73,1.33,1.97,0.9400000000000001,1.28,0.49,4.67,4.359999999999999,0.14,1.29,1.78,0.43000000000000005,0.08,1.6400000000000001,5.07,0.45
ENSMUSG00000096919_Gm26775,2.59,0.98,1.73,2.34,1.95,0.8200000000000001,1.3,1.42,1.1600000000000001,1.6500000000000001,1.77,1.48,2.71,3,2.56,1.84,1.2,2.5,1.55,2.22,0.9400000000000001,5.46,4.73,0.93
ENSMUSG00000096923_A730071L15Rik,2.3299999999999996,2.72,2.38,1.26,1,1.08,0.65,1.57,1.57,1.1900000000000002,1.22,0.93,1.9,3.4499999999999997,1.23,1.56,1.36,1.35,1.29,1.1800000000000002,1.23,1,1.43,1.46
ENSMUSG00000096929_A330023F24Rik,3.29,4.24,3.27,7.58,4.04,2.7600000000000002,3.25,4.23,3.65,2.01,2.92,3.2,1.6,6.96,5.49,7.72,3.32,4.18,6.17,9.44,3.8899999999999997,3.75,12.08,8.57
ENSMUSG00000096934_Gm26658,3.08,3.02,1.49,0.9500000000000001,2.29,2.7800000000000002,2.18,1.1700000000000002,1.29,2.01,3.25,2.56,0.8700000000000001,2.72,1.94,2.4499999999999997,2.52,1.1400000000000001,2.75,1.42,1.77,1.72,3.09,1.6900000000000002
ENSMUSG00000096935_1700113A16Rik,22.830000000000002,20.47,18.85,20.64,26.85,18.110000000000003,16.7,21.64,15.629999999999999,18.7,11.12,26.12,19.72,20.74,22.38,33.46,31.68,19.97,26.130000000000003,15.07,18.59,23.45,11.56,13.55
ENSMUSG00000096938_9530052E02Rik,0.23,1.62,0.6599999999999999,1.05,0,3.75,0.9400000000000001,0.93,1.3800000000000001,0,0,0,0.23,0,2.2600000000000002,0,0,0,0.47000000000000003,0,0,0.25,5.56,0
ENSMUSG00000096941_Gm26720,0,0.04,0,0,0,2.42,0.11,0,0,0,0.41000000000000003,0,0.09,0,0.27,0,0,0,0.24000000000000002,0,1.25,0.05,0.89,0
ENSMUSG00000096942_Rps19-ps6,8.54,1.05,7.01,4.4,6.6499999999999995,6.01,6.67,8.05,2.05,3.09,0,11.16,6.31,3.02,4.95,6.31,5.359999999999999,4.75,4.96,3.63,12.55,6.8,1.2,2.4299999999999997
ENSMUSG00000096943_Gm26721,5.28,7.22,6.94,2.96,5.09,4.26,4.58,3.67,2.22,7.5,2.29,4.99,4.04,2.65,7.1899999999999995,1.35,3.51,6.1899999999999995,5.99,4.24,0.93,8.55,0.63,0.46
ENSMUSG00000096944_Gm26722,18.34,19.88,17.59,14.07,17.45,18.72,20.41,13.59,20.02,17.36,15.82,25.439999999999998,12.4,14.92,16.06,19.830000000000002,26.41,20.35,16.64,16.54,15.78,14.07,11.78,20.939999999999998
ENSMUSG00000096947_Gm26723,739.52,617.87,484.37,459.14000000000004,521.7800000000001,709.57,571.1800000000001,557.65,478.65000000000003,550,503.08,728.51,430.78,751.13,634.25,745.58,833.75,489.85,686.63,684.16,614.8,633.07,516.69,631.57
ENSMUSG00000096953_Gm26571,16.810000000000002,13.09,6.470000000000001,11.99,10.93,3.44,5.94,5.21,11.38,27.17,14.729999999999999,7.35,21.37,9.53,15.1,4.159999999999999,9.62,6.85,16.51,5.01,13.67,22.45,23.959999999999997,9.219999999999999
ENSMUSG00000096968_Gm26620,2.9299999999999997,6.319999999999999,11.15,3.92,11.46,5.42,4.470000000000001,7.68,4.92,7.52,8.04,2.98,3.42,4.89,4.24,2.9899999999999998,2.18,6.57,5.9,10.709999999999999,8.75,6.68,7.53,0
ENSMUSG00000096969_4930535I16Rik,1.33,5.18,2.48,1.1700000000000002,6.5,3.34,4.319999999999999,7.42,5.619999999999999,3.4899999999999998,3.77,1.47,6.6899999999999995,4.35,6.52,6.04,2.86,5.98,6.03,5.44,6.55,5.21,7.76,1.34
ENSMUSG00000096972_Gm26883,5.06,2.11,3.12,1.1900000000000002,1.1500000000000001,3.8499999999999996,6.01,3.72,4.33,2.38,1.79,3.54,3.54,5.18,7.159999999999999,4.74,3.38,5.79,6.4,4.64,6.25,5.39,4.1499999999999995,1.2
ENSMUSG00000096974_Gm26881,13.33,11.16,19.66,25.130000000000003,20.810000000000002,13.99,8.07,18.66,22.57,12.06,12.62,17.6,16.41,29.47,17.759999999999998,35.17,15.719999999999999,16.41,10.639999999999999,14.38,16.6,8.47,19.87,26.72
ENSMUSG00000096976_Gm26882,1.24,2.14,2.07,0.89,1.92,1.6700000000000002,1.49,1.08,2.08,2.94,1.41,0.42000000000000004,1.9,1.61,0.12000000000000001,1.27,0.6599999999999999,1.2,1.12,1.8800000000000001,1.83,1.2,2.92,0.65
ENSMUSG00000096981_Gm16845,3.3,2.25,2.9299999999999997,3.59,2.13,0,0.55,2.07,2.19,1.1700000000000002,1.1700000000000002,4.85,1.71,5.72,1.84,2.54,4.52,3.05,1.11,3.9,1.31,1.77,1.82,0
ENSMUSG00000096983_2010015M23Rik,5.609999999999999,1.76,3.3099999999999996,4.73,2.63,1.1500000000000001,5.99,3.9099999999999997,3.9899999999999998,4.34,2.25,1.74,5.4,1.57,1.96,7.1499999999999995,2.8899999999999997,2.4699999999999998,1.2,1.21,1.44,2.01,3.86,3.18
ENSMUSG00000096988_A930029G22Rik,1.42,2.3499999999999996,1.21,1.57,4.6499999999999995,0.92,1.31,2.59,3.4699999999999998,1.3800000000000001,1.86,0.75,0.52,1.01,1.98,2.8,1.04,0.63,4.94,1.1,1.84,1.4,0.72,3.98
ENSMUSG00000096990_Gm26790,1.47,5.470000000000001,2.94,1.95,3.25,0.72,6.67,0.31,1.04,2.88,2.05,3.18,0.52,2.57,2.96,7.48,6.06,4.83,6.23,1.57,4.63,2.48,2.98,2.67
ENSMUSG00000096993_Gm26787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096995_2810029C07Rik,18.72,4.98,6.6499999999999995,3.19,9.12,18.72,7.89,4.21,5.55,10.96,7.41,14.26,9.8,11.29,4.46,6.8,7.3,3.86,8.83,5.95,6.87,13.55,4.819999999999999,5.6499999999999995
ENSMUSG00000096996_Gm26792,0.12000000000000001,0.11,0.17,0.06,0.05,0,0.05,0.1,1.6500000000000001,0.16,0,0,0.18,2.4499999999999997,1.12,0,0.07,1.42,0.06,0,0,0,3.07,0.06
ENSMUSG00000097000_Gm17435,3.08,2.8,0.76,4,0.42000000000000004,0.8400000000000001,0.29000000000000004,0.72,2.8099999999999996,2.15,3.79,0.62,0.35,1.09,1.91,4.71,1.1500000000000001,0.61,1.1900000000000002,2.9699999999999998,1.33,3.68,0,1.42
ENSMUSG00000097004_4731419I09Rik,0,0.05,0.06,0.22,0.24000000000000002,0.1,0.05,0.49,0,0.1,0.35,0,0.35,0.28,0.18,0.13,0.06,0.12000000000000001,0.12000000000000001,0,0.64,0.07,0.06,0.06
ENSMUSG00000097006_9530082P21Rik,37.59,38.43,39.8,31.02,29.479999999999997,35.65,40.37,44.14,39.96,37.54,35.760000000000005,53.949999999999996,46.5,49.97,45.32,39.25,33.87,40.86,54.75,33.06,41.07,44.839999999999996,45.03,65.77
ENSMUSG00000097008_Gm26860,2.58,1,0.6,0,0.1,0.44,0.1,1.23,0.11,0.98,0,0.15000000000000002,2.1,2.62,0,0.13,0,0.25,0.26,0.13,0,1.94,0.36,0.13
ENSMUSG00000097020_Gm26613,0,0,0,0.24000000000000002,0,0.11,0,0,0,0.11,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0
ENSMUSG00000097022_BC001981,41.08,62.839999999999996,35.3,49.68,38.24,53.74,31.630000000000003,42.730000000000004,39.760000000000005,52.3,25.7,42.49,24.479999999999997,38.93,19.310000000000002,29.99,45.230000000000004,44.04,40.7,62.67,32.42,18.79,25.67,52.47
ENSMUSG00000097023_Mir9-3hg,35.04,50.33,43.03,30.25,35.220000000000006,43.61,25.12,34.96,44.620000000000005,38.51,28.35,20.09,61.53,36.67,34.349999999999994,16.71,19.16,35.2,24.34,55.78,45.5,40.17,35.04,50.2
ENSMUSG00000097025_Gm26558,4.33,4.2,2.2600000000000002,0,1.45,0.6799999999999999,2.82,3.65,0.6799999999999999,0.23,1.02,0,1.58,2.01,1.56,0,1.1500000000000001,0.7899999999999999,2.72,0.8200000000000001,3.46,3.52,1.54,10.33
ENSMUSG00000097026_Gm26786,1.48,0.76,2.27,2.14,2.4899999999999998,3.5,1.82,0.56,2.18,1.36,3.03,2.24,2.79,1.42,2.9,1.07,0.19,1.72,3.36,2.55,2.15,2.9899999999999998,0.6599999999999999,4.13
ENSMUSG00000097032_4930539J05Rik,3.4499999999999997,0,3.8499999999999996,0,0.59,0,0.56,1.1,0.58,0.24000000000000002,0,0.76,0,1.93,1.99,0,1.1800000000000002,0.4,0,0,0,0,0,0
ENSMUSG00000097033_Gm26819,7.26,6.87,6.52,7.41,6.53,7.14,8.67,8.07,6.14,7.18,6,7.88,7.94,7.619999999999999,7.930000000000001,8.15,5.25,5.33,5.35,6.64,4.39,4.83,7.319999999999999,6.22
ENSMUSG00000097039_Pvt1,4.319999999999999,6.89,11.139999999999999,2.77,7.99,9.78,11.3,15.54,7.37,3.9,7.83,10.219999999999999,10.850000000000001,12.5,7.58,3.9,9.639999999999999,9.42,10.89,14.360000000000001,4.94,3.59,13.739999999999998,0.27
ENSMUSG00000097040_2610316D01Rik,19.150000000000002,13.81,21.259999999999998,19.759999999999998,11.15,18.66,19.18,10.84,20.73,21.650000000000002,21.610000000000003,11.03,12.98,21.919999999999998,29.08,25.37,15.41,44.06,17.18,30.25,16.259999999999998,17.130000000000003,6.72,17.01
ENSMUSG00000097048_1600020E01Rik,49.879999999999995,25.84,22.67,22.330000000000002,30.56,16.45,29.87,23.55,35.94,20.07,37.28,9.93,30.35,52.339999999999996,27.77,27.58,43.44,44.48,23.150000000000002,32.14,29.74,35.57,25.330000000000002,29.88
ENSMUSG00000097055_Gm4419,3.44,5.84,2.29,3.4899999999999998,4.42,5.81,3.52,5.71,5.859999999999999,5.37,3.7600000000000002,2.21,4.22,2.58,7.92,5.52,3.7600000000000002,2.9,3.25,1.85,2.6,2.07,0,9.99
ENSMUSG00000097057_Gm17638,0.19,0.49,0.07,0.1,0.21000000000000002,0.03,0.12000000000000001,0.12000000000000001,0.13,0.42000000000000004,0.04,0.04,0.18,0.07,0.07,0.91,0.08,0.07,0.04,0.15000000000000002,0.16,0.73,0.07,0.04
ENSMUSG00000097059_Fam120aos,8.3,12.360000000000001,11.26,13.19,8.139999999999999,11.219999999999999,6.88,7.5,5.22,5.54,9.43,10.07,12.709999999999999,9.79,8.94,8.54,11.88,10.59,10.360000000000001,12.719999999999999,10.17,10.99,11.629999999999999,11.709999999999999
ENSMUSG00000097060_Gm26759,1.93,2.7800000000000002,3.4299999999999997,2.02,2.61,0.54,0.9,2.68,2.16,0.6799999999999999,1.22,0.91,2.63,1.34,4.63,0.99,2.3899999999999997,4.35,5.84,0,1.7,2.77,0.46,0.32999999999999996
ENSMUSG00000097061_9330151L19Rik,12.75,19.34,27.4,8.79,21.07,25.49,11.82,18.17,18.62,13.850000000000001,19.22,11.209999999999999,21.59,24.08,26.99,10.17,34.42,18.51,28.959999999999997,21.939999999999998,20.54,16.75,17.86,19.110000000000003
ENSMUSG00000097062_Gm17586,0,17.25,10.44,18.1,20.19,4.42,8.219999999999999,8.139999999999999,14.48,13.44,12.3,8.48,18.41,7.6499999999999995,15.88,13.03,2.3899999999999997,7.53,15.360000000000001,7.87,14.09,14.870000000000001,11.39,7.49
ENSMUSG00000097077_Gm16712,0.56,0,0,0.32999999999999996,0.36,0,0.22,0.44,0.23,0,0.88,0.74,0,0,0.09,0.29000000000000004,0,0.36,0.09,0.09,0.1,0.4,0.17,0
ENSMUSG00000097078_Gm26566,0,0.53,5.37,3.7,5.42,2.7800000000000002,4.3,4.430000000000001,3.9899999999999998,4.05,7.23,3.51,3.79,3.25,6.55,2.96,5.05,3,2.5,0.8400000000000001,6.14,3.79,3.3299999999999996,2.79
ENSMUSG00000097080_1700086O06Rik,5.34,11.4,9.7,8.65,12.67,13.370000000000001,10.09,9.56,10.219999999999999,11.62,7.76,9.239999999999998,6.819999999999999,10.9,9.67,6.119999999999999,8.67,7.84,8.48,11.08,7.1499999999999995,11.44,6.63,5.02
ENSMUSG00000097083_D930019O06Rik,4.31,4.59,3.62,1.04,6.18,4.3,6.59,3.3499999999999996,4.92,7.319999999999999,7.56,2,7.99,7.29,4.29,2.74,5.53,7.79,4.21,4.23,6.98,6.21,1.81,0.72
ENSMUSG00000097089_Gm26879,1.05,0.45,1.78,0.63,0.9400000000000001,1.32,2.9299999999999997,0,0.88,0.74,0,0.7899999999999999,0.33999999999999997,0.16,1.51,1.79,0,1.6900000000000002,1.23,1.59,0.37,1.5,1.6500000000000001,0
ENSMUSG00000097093_C330013E15Rik,6.57,1.59,4.88,9.15,1.01,6.41,0.8400000000000001,5.42,4.63,2.4699999999999998,1.24,0,0.51,4.87,0,5.9,2.23,2.56,6.35,8.27,0,3.7,1.5,2.44
ENSMUSG00000097099_Gm9917,5.71,6.81,7.73,8.12,8.76,9.54,4.42,4.8,7.930000000000001,6.470000000000001,4.54,4.56,6.89,4.319999999999999,5.41,6.59,4.119999999999999,3.96,4.109999999999999,5.7700000000000005,3.75,5.1899999999999995,6.29,8.209999999999999
ENSMUSG00000097100_9230104M06Rik,0.18,0,0.17,1.75,0.22,0.47000000000000003,0.3,0.15000000000000002,0.39,0.16,0.18,0.21000000000000002,0.44,1.03,0.27,0.1,0.2,0.36,0.37,0.37,0.1,0,0.17,0
ENSMUSG00000097102_2310069G16Rik,9.53,2.42,5.72,5.25,1.51,11.79,5.17,10.9,7.06,11.02,10.34,13.61,7.08,4.94,8.91,5.1499999999999995,0,1.6400000000000001,8.47,9.11,7.470000000000001,1.82,9.860000000000001,0.29000000000000004
ENSMUSG00000097109_Gm26580,0.51,0.22,1.1900000000000002,1.78,0.2,0.07,1.3,0.27,0.36,0.51,0.97,0.59,1.1500000000000001,1.98,0.41000000000000003,0.97,0.54,0.49,1.81,0.61,0.72,1.6500000000000001,0.81,0.54
ENSMUSG00000097119_B230354K17Rik,2.38,1.85,1.56,1.95,2.51,2.13,0.7799999999999999,0.77,1.74,1.36,2.23,2.58,2.27,3.82,1.41,2.53,5.22,0.71,1.08,1.09,1.73,3.4299999999999997,4.92,3.32
ENSMUSG00000097121_D130020L05Rik,2.09,1.75,1.21,2.3499999999999996,2.19,1.95,2.36,2.4699999999999998,2.12,2.8699999999999997,3.4899999999999998,2.8099999999999996,1.1,3.07,1.6600000000000001,0.07,2.3699999999999997,2.22,4.3,1.46,2.73,2.9299999999999997,5.57,4.7700000000000005
ENSMUSG00000097123_Gm6297,4.08,1.6500000000000001,0.46,3.84,1.04,5.42,4.33,1.26,1.1900000000000002,1.2,3.71,1.24,0,0.08,2.07,0.17,3.44,3.77,0.76,1.35,1.23,2.8499999999999996,1.73,4.619999999999999
ENSMUSG00000097129_4930507D05Rik,0,0.17,5.67,0,1.87,0.08,0,1.35,1.51,1.36,1.52,0,0.6699999999999999,0,0.19,0,0.11,2.03,0.2,0.1,0.11,3.11,5.28,0
ENSMUSG00000097131_D230017M19Rik,0.77,0.28,0.71,0.7,0.47000000000000003,0.14,0.16,0.48000000000000004,0.6799999999999999,1.58,0.89,0.44,0,1.41,1.03,0.11,2.7,0.48000000000000004,0.42000000000000004,3.2600000000000002,1.52,1.25,0.75,0
ENSMUSG00000097142_Gm26778,0,0,0.16,0.24000000000000002,1.3,0.11,0.6,0.52,1.4,0.11,0.8300000000000001,3.02,2.14,0.16,1.3,0.41000000000000003,5.03,1.22,0.13,0.8,0.69,2.67,1.74,0.09
ENSMUSG00000097145_9230114K14Rik,3.88,5.29,5.72,4.22,1.56,1.8900000000000001,6.94,3.02,4.58,0.93,6.1,2.8699999999999997,1.93,4.819999999999999,3.69,0.09,9.27,4.5,7.24,3.34,3.24,1.93,6.63,1.98
ENSMUSG00000097149_G630030J09Rik,0.08,0.07,1.1700000000000002,0.23,0,2.69,0,0.13,0.21000000000000002,0.21000000000000002,0.32,0.19,0.08,0,0.4,0.09,0.27,0.24000000000000002,0.17,0,0.7899999999999999,0.36,0,0
ENSMUSG00000097156_Gm3764,24.35,35.14,24.52,9.38,25.52,14.58,21.14,13.43,13.84,9.91,23.72,28.08,11.77,29.3,42.3,34.190000000000005,15.03,24.73,23.72,18.74,18.12,44.21,23.85,25.2
ENSMUSG00000097164_Cep83os,10.02,4.34,6.08,3.9,5.8,9.8,4.98,7.6899999999999995,4.89,5.33,6.94,1.52,8.89,7.06,10.639999999999999,6.970000000000001,11.84,7.6,8.850000000000001,4.64,12.62,8.27,9.370000000000001,12.129999999999999
ENSMUSG00000097165_2210008F06Rik,10.53,19.36,12.67,17.85,14.76,9.7,7.970000000000001,2.32,8.19,10.629999999999999,7.76,6.64,8.47,9.4,5.06,19.59,12.43,16.439999999999998,6.88,13.06,4.55,10.719999999999999,9.05,32.82
ENSMUSG00000097166_9330179D12Rik,4.76,5.45,8.88,5.31,3.9499999999999997,1.44,7.98,8.57,4.359999999999999,6.52,1.79,9.26,8.33,2.63,1,2.72,5.59,10.59,7.1899999999999995,4.2,7.33,4.4,2.08,3.74
ENSMUSG00000097167_Gm16740,0,1.8,1.08,3.94,0,0,0.56,0.55,1.36,0.99,0.44,1.58,0.22,1.07,2.01,0.47000000000000003,0.25,0,1.4,0,0.25,0.75,0,0
ENSMUSG00000097170_Gm16982,0,0.06,0,0,0,0,0.11,0,0.56,0,0,0.99,0,0,0,0,0,0,0,0.4,0.07,0,0,0
ENSMUSG00000097178_2310002F09Rik,1.42,7.659999999999999,14.49,4.51,10.860000000000001,6.31,10.03,11.65,11.01,7.04,12.83,4.46,8.19,8.81,12.51,10.91,2.53,2.96,3.29,5.56,15.34,9.08,1.9,11.07
ENSMUSG00000097185_Gm26596,62.64,54.120000000000005,41.730000000000004,54.48,34.09,36.2,32.32,42.61,43.09,44.230000000000004,41.25,78.85,44.230000000000004,50.42,46.24,49.5,57.690000000000005,44.99,57.7,45.11,53.75,49.96,58.47,42.02
ENSMUSG00000097195_Snhg5,23.24,19.03,17.95,12.44,22.77,28.69,10.68,8.01,17.79,10.07,13.950000000000001,12.25,10.75,20.17,30.1,13.57,9.729999999999999,11.42,16.89,12.1,9.4,12.25,6.01,14.84
ENSMUSG00000097197_9530027J09Rik,0.6699999999999999,0,0,0.4,1.6400000000000001,0.47000000000000003,0.27,0.09,0.28,0.38,0.32,0.51,0.11,0.31,0,0.23,0.24000000000000002,0.21000000000000002,0.22,0.45,0,0.47000000000000003,0.21000000000000002,0
ENSMUSG00000097204_Gm17690,2.07,0.55,0.05,0.31,1.1800000000000002,0.63,0.54,1.83,0.8200000000000001,0.8200000000000001,1.25,1.9,5.18,0.56,0.8400000000000001,0.15000000000000002,2.58,1.07,0.64,0.91,0,2.9099999999999997,1.1900000000000002,0
ENSMUSG00000097206_Gm26699,0.7,0.32999999999999996,0.29000000000000004,0.56,0.54,0.59,1.11,0,0.19,0.98,0.15000000000000002,0.18,0.59,0.93,0.22,0.08,0.65,0.07,0.39,0.47000000000000003,0.24000000000000002,0.25,1.24,0.4
ENSMUSG00000097209_AU022754,0.12000000000000001,0,0.16,0.21000000000000002,1.12,0.33999999999999997,0.7799999999999999,0.23,1.1600000000000001,1.75,0.22,0,2.36,0.16,0.32999999999999996,0.77,0.3,0.8300000000000001,1.28,0.41000000000000003,0.73,0.12000000000000001,0.11,0
ENSMUSG00000097211_BC065403,3.59,1.27,0.58,0.19,1.1400000000000001,1.96,1.52,1.34,0.71,0.36,1,0,3.67,0.7799999999999999,2.4299999999999997,3.46,0,0.8200000000000001,2.98,3.21,0.45,2.73,1.2,0
